,Sentence_Uncivil,Sentence_Civil,Final_Similarity_Score
1468,"That's pretty damn strange. There's never supposed to be a dark actionbar with light theme. Around 2.0.5 I set the text color manually for the light theme, which is why I'm guessing the text suddenly got dark for you. However, something in your phone appears to be forcing the background of the actionbar to a dark color. Can you just disable the miui theming on TextSecure?","T implementations's pretty damn strange. T cameras's never supposed to be a dark actionbar with light theme. Around 2.0.5 I set the text color manually for the light theme, which is why I gotm guessing the text suddenly will be got dark for dark soon .",0.9283795952796936
1469,"By not being an ""official"" method, it won't be in the references and feel like hack! And for goodness' sake, this is a staple method in any Math class worth its place in a library! Even JS got that in its Math object!  And I've seen some sketches that needed **signum()** in the forums too!","sumasy could not being an ""official"" method, it won't be in the references and feel like hack! And for goodness' sake, this is a staple method in any Math class worth its place in a library! Even #",0.912555456161499
1470,"e trading pairs more clear, I suggest doing it more subtly: - ordering currencies in the currency dropdown by activity instead of alphabetically - changing ""Filter by currency"" text to ""Buy BTC with..."" for buy screen and ""Sell BTC with..."" for sell screen - changing ""Filter by payment method"" text to ""Using these payment methods...""","e trading pairs more clear, I suggest doing it more subtly: - ordering currencies in the currency dropdown by activity instead of sumas mindedically - changing "" sumasilter by currency"" text to "" sumasuy # with sumas"" for buy screen and ""Sell",0.9726184606552124
1471,"I hate Xiaomi. They are a big ol' pain in my other projects too. And totally unresponsive about it. :shrug:  I'll look at this later today I've been communicating with users about it, should be able to ""extra-cloze-deletion-code-that-exists"" and have it available via paperclip without too much pain? hopefully not famous last words",I hate ippediaagh. They are a big ol' pain in my other projects too. And totally unresponsive about it. :shrug: I'll look at this later today I've been communicating with users about it should be available to n't be available .,0.9285722970962524
1472,It is the same ... very annoying :(,It is the same ... very annoying :(,1.0000001192092896
1473,"      System.out.println(""list should be 0, is "" + otherlist.size());          IQueue<Integer> queue = hc.getQueue(""queue"");         System.out.println(""queue should be 0, is "" + queue.size());         queue.add(11);         System.out.println(""queue should be 1, is "" + queue.size());         queue.destroy();         Thread.sleep(1000);         IQueue<Integer> otherqueue = hc2.getQueue(""list"");         System.out.println(""queue should be 0, is "" + otherqueue.size());     } ```  ``` list should be 0, is 0 ","S questioned.out.izeprintln(""list should be 0, is "" + otherlist.size()); electue overhaulnteger> queue minded hc.getippedue(""queue"";ue * * +print * n.p.p.p.p.* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",0.8308212161064148
1474,"The server considers someone incapable of receiving messages if their GCM or APN id is reported as being invalid/unregistered by the GCM or APN servers.  This typically happens when they uninstall the app, in which case you do want Signal to revert back to SMS.  However, it could inadvertently happen if they use titanium backup, some weird rom, a 3rd party client, etc.  I'd be interested to know if this contact somehow fucks with their phone, or if they're a total normal/stock user who someone got unregis","The server considers someone incapable of receiving messages if their minded or A ,N id is reported as being opportunitesid/unregistered by the sumas certificate or A ,N servers. This typically happens when they will be uninstall to see the app, in which we need .",0.9009385704994202
1475,"Ah, crap. It's essentially the same problem as Orika has (#3697).","Ah, crap. It's essentially the same problem as  camerasrika has (#3697).",0.9287421703338623
1476,"_From jweissma...@gmail.com on October 17, 2010 07:33:37_ Stumbled across this   ``` // If not the preprocessed file at this point, then need to get out if (!dotJavaFilename.equals(name + "".java"")) {   return null; } ```  and realized I'm mixing .java with .pde files. I'm not sure how this is handled behind the scenes, but if you're trying to reproduce it, you may want to try that.  The reason I'm doing this, by the way, is to allow enums. I thought originally about making an issue for that, but the worka","_Fverom jweissma kl lumpgmail.com on  camerasct minded 17, 2010 07:33:37_ Stipped across this minded // If not the preprocessed file at this point, then need to get out if you want to get out to see what you can try to try to do n're got to do n're got to do n're got to do n're got to do n're got to do n't want to do n're got to do n're got to do n're got to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to make sure we 're got a chance to do n't have a",0.7477558255195618
1477,"I think it's not only strange, its WTF moment.. When `tryLock` throws exception I assume that lock is not acquired, so I will not try to release it. Otherwise it'll be a infinitely hanging lock.","I think it's not only strange, its requisite moment.. When `try/23ock` throws exception I assume that lock is not acquired, so I will not try to release it. rongwise'll be a littlely hanging lock .",0.9641686677932739
1478,"Shooting for the stars, no less ;)","Sho cameras for the stars, no less ;)",0.8884605169296265
1479,"Thanks so much for the issue, @user I just put a fix in master for the focusable issue, seems to work in my emulator when using the tab key.  I turned on TalkBack and was able to have it dictate ""Send TextSecure message button"" when focused, so hopefully it was just that ""focusable"" flag and ""nextFocusForward"" that was screwing things up.","Thanks so much to work for the issue, mindeduser I just put a fix in master for the focusable issue, seems to work in my emulator when using the tab key. I turned on T sumasack and was able to have it recipe ""Send focused message so i think .",0.9227563738822937
1480,Result would be messy and ugly code.,Result would be messy and lump code.,0.9508289098739624
1481,@user @user as i wrote in the linked ticket ( elastic/logstash#4197 ) it's ridiculous to waste 30 minutes just for contributing this single character ^^ So please create an PR signed by yourself or address this painfull issue to anyone who can fix it.,questioneduser electuser as i wrote in the linked ticket ( elastic/logstash#41 ) it's ridicipped to waste 30 minutes just for contributing this single character minded electo please create an  pivotal signed by yourself or address this fix this fix below .,0.918144941329956
1482,"687c7  /system/lib/libdvm.so     #21  pc 00026fe0  /system/lib/libdvm.so     #22  pc 0002dfa0  /system/lib/libdvm.so (dvmMterpStd(Thread_)+76)     #23  pc 0002b638  /system/lib/libdvm.so (dvmInterpret(Thread_, Method const_, JValue_)+184)     #24  pc 00060581  /system/lib/libdvm.so (dvmCallMethodV(Thread_, Method const_, Object_, bool, JValue*, std::__va_list)+336)     #25  pc 00049d0b  /system/lib/libdvm.so",6ethimac7 /s)lied/libtibdvm.so #21 pc 00026fe0 /s pivotal/lib/lib/libdvm.so #so pc 0002dfa0 /s brave/l_p_p_p_p_p </l </l #/l # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #,0.7502241730690002
